,name,sid,race,college,psat,gpa,honors,var0,var1,var2,var3,var4,var5,var6,var7,var8,var9
3263,Chris Ghani,3264,aa,Aardvark University,150.0,1.7432117218427035,9,,,,,,,,,,
3264,Elena Mader,3265,latino,Cranberry Lemon University,240,3.9282349091854707,1,,,,,,,,,,
3265,Jonathan Auerbach,3266,white,Cappybara Community College,149.0,2.238902860621514,6,,,,,,,,,,
3266,Chris D'Agnostino,3267,latino,Mount Yo-yo College,73.0,1.8587311591383082,6,,,,,,,,,,
3267,Matt Alice,3268,aa,Starfish University,171.0,3.038522832114019,9,,,,,,,,,,
3268,Zahra Brown,3269,other,Aardvark University,136.0,2.0205871375584503,3,,,,,,,,,,
3269,Elena Ashktorab,3270,other,Cappybara Community College,86.0,2.2268451868468495,1,,,,,,,,,,
3270,Sam Leiby,3271,aa,Cranberry Lemon University,207.0,3.745879305718915,8,,,,,,,,,,
3271,Jonathan Lin,3272,aa,Starfish University,200.0,3.0073606049229396,1,,,,,,,,,,
3272,Juan-Pablo Meinshausen,3273,aa,Mount Yo-yo College,60,1.001999298907041,5,,,,,,,,,,
3273,Elena Shah,3274,other,Starfish University,160.0,3.4569340948940726,0,,,,,,,,,,
3274,Juan-Pablo Ashktorab,3275,white,Institute of Banana Harvesting,60,1.6403105271690013,9,,,,,,,,,,
3275,Sophia Vohra,3276,other,Aardvark University,181.0,3.1368657963543254,7,,,,,,,,,,
3276,John Brown,3277,aa,Whale University,126.0,1.4498710750658628,10,,,,,,,,,,
3277,John D'Agnostino,3278,other,Cranberry Lemon University,235.0,3.920806632096059,3,,,,,,,,,,
3278,Zahra D'Agnostino,3279,white,Cappybara Community College,130.0,1.8478733869065656,2,,,,,,,,,,
3279,Nick Plagge,3280,white,Institute of Banana Harvesting,120.0,1.4895671300596747,10,,,,,,,,,,
3280,Nick Brown,3281,aa,Starfish University,221.0,3.255795896239042,10,,,,,,,,,,
3281,Matt Mader,3282,white,Cranberry Lemon University,170.0,3.4922537887764147,5,,,,,,,,,,
3282,Matt Shah,3283,aa,Whale University,92.0,2.339752011231081,2,,,,,,,,,,
3283,Edward Leiby,3284,latino,Cappybara Community College,141.0,2.1090356302919124,2,,,,,,,,,,
3284,Nihar D'Agnostino,3285,white,Institute of Banana Harvesting,223.0,3.1046240018352336,9,,,,,,,,,,
3285,Paul Gee,3286,latino,Mount Yo-yo College,145.0,2.2582089989499927,6,,,,,,,,,,
3286,Paul Ashktorab,3287,latino,Whale University,167.0,2.638572521402577,8,,,,,,,,,,
3287,Sam Gee,3288,other,Starfish University,170.0,2.8459498602960402,2,,,,,,,,,,
3288,Andrea Adhikari,3289,white,Whale University,122.0,2.151004569967686,0,,,,,,,,,,
3289,Elena Velez,3290,white,Aardvark University,121.0,2.7688543400543275,0,,,,,,,,,,
3290,Tom Plagge,3291,aa,Starfish University,158.0,3.295464588198315,10,,,,,,,,,,
3291,Rayid Velez,3292,white,Starfish University,179.0,3.111925124060105,10,,,,,,,,,,
3292,Sam Velez,3293,other,Mount Yo-yo College,114.0,2.1612407189447502,0,,,,,,,,,,
3293,Sophia Auerbach,3294,aa,Aardvark University,165.0,2.7250782273916827,9,,,,,,,,,,
3294,Sam Leiby,3295,latino,Cranberry Lemon University,236.0,3.6134800444287616,6,,,,,,,,,,
3295,Rayid Adhikari,3296,white,Whale University,158.0,2.9134763990801207,10,,,,,,,,,,
3296,Sophia Bashyakarla,3297,aa,Cappybara Community College,93.0,2.198374584224129,9,,,,,,,,,,
3297,Matt Meinshausen,3298,other,Cappybara Community College,137.0,2.413236107152162,0,,,,,,,,,,
3298,Allen Velez,3299,aa,Whale University,192.0,3.4097806388272645,0,,,,,,,,,,
3299,Kayla Meinshausen,3300,latino,Starfish University,184.0,3.669403322783551,6,,,,,,,,,,
3300,John Leiby,3301,aa,Starfish University,240,3.7899661419352633,5,,,,,,,,,,
3301,Juan-Pablo Brown,3302,other,Aardvark University,92.0,1.812215679281119,7,,,,,,,,,,
3302,Nihar Ashktorab,3303,aa,Cranberry Lemon University,219.0,3.343639111302159,10,,,,,,,,,,
3303,Sophia Ghani,3304,other,Aardvark University,125.0,2.33652177540696,3,,,,,,,,,,
3304,Matt Leiby,3305,aa,Aardvark University,125.0,2.690565390005257,2,,,,,,,,,,
3305,Michelangelo Plagge,3306,latino,Whale University,160.0,2.5966696581481745,9,,,,,,,,,,
3306,Nihar Plagge,3307,aa,Cappybara Community College,134.0,2.3645162374373747,1,,,,,,,,,,
3307,Edward McFowland,3308,other,Institute of Banana Harvesting,134.0,1.5252562828339844,5,,,,,,,,,,
3308,John Ghani,3309,latino,Cranberry Lemon University,197.0,3.4513720808572548,7,,,,,,,,,,
3309,Paul Auerbach,3310,white,Starfish University,184.0,3.1619782945447925,9,,,,,,,,,,
3310,Allen Meinshausen,3311,other,Cranberry Lemon University,211.0,3.5537722199129247,5,,,,,,,,,,
3311,Sophia Gee,3312,latino,Cranberry Lemon University,179.0,2.7807296282099623,9,,,,,,,,,,
3312,Tom Mader,3313,aa,Aardvark University,161.0,1.9768919605780657,10,,,,,,,,,,
3313,Matt Plagge,3314,latino,Starfish University,207.0,3.4021329114651033,0,,,,,,,,,,
3314,Edward Alice,3315,white,Mount Yo-yo College,155.0,2.586633365191658,1,,,,,,,,,,
3315,Varoon Velez,3316,aa,Starfish University,240,3.495718097368917,2,,,,,,,,,,
3316,Jonathan Meinshausen,3317,white,Starfish University,186.0,3.514956590384452,9,,,,,,,,,,
3317,Kayla Rowe,3318,aa,Mount Yo-yo College,60,1.1513029143690088,9,,,,,,,,,,
3318,Andrea Eneva,3319,latino,Starfish University,180.0,3.2121426574803067,0,,,,,,,,,,
3319,Varoon Mader,3320,other,Cappybara Community College,112.0,1.9695254203915513,9,,,,,,,,,,
3320,Zahra Jacobs,3321,white,Cranberry Lemon University,218.0,3.5491135166301904,3,,,,,,,,,,
3321,Chris Plagge,3322,latino,Starfish University,220.0,3.99842204731571,6,,,,,,,,,,
3322,Rayid Plagge,3323,aa,Whale University,183.0,3.401649718544216,8,,,,,,,,,,
3323,Sophia Auerbach,3324,latino,Institute of Banana Harvesting,60,1.1615056153172907,5,,,,,,,,,,
3324,Tom Lin,3325,aa,Aardvark University,89.0,1.3378482638196312,5,,,,,,,,,,
3325,John Ghani,3326,aa,Starfish University,206.0,3.661801406558862,10,,,,,,,,,,
3326,Varoon Jacobs,3327,other,Cappybara Community College,116.0,1.7750280422418983,8,,,,,,,,,,
3327,Elena Brown,3328,other,Whale University,146.0,2.9014837607530746,7,,,,,,,,,,
3328,Michelangelo Su,3329,aa,Aardvark University,147.0,1.7488545950337735,0,,,,,,,,,,
3329,Nihar Gee,3330,white,Cappybara Community College,119.0,1.4282170601188828,5,,,,,,,,,,
3330,John Gee,3331,aa,Whale University,191.0,3.0847670632603066,1,,,,,,,,,,
3331,Sophia Alice,3332,aa,Cappybara Community College,81.0,1.8050439192752576,5,,,,,,,,,,
3332,Sophia Adhikari,3333,white,Aardvark University,163.0,2.3211556013333525,3,,,,,,,,,,
3333,Sam Mader,3334,white,Cappybara Community College,130.0,2.38369071657397,5,,,,,,,,,,
3334,Matt D'Agnostino,3335,latino,Whale University,105.0,2.421549549074162,2,,,,,,,,,,
3335,Nick D'Agnostino,3336,aa,Cranberry Lemon University,240,3.752283551050561,0,,,,,,,,,,
3336,Sam Vohra,3337,latino,Institute of Banana Harvesting,73.0,1.1178747160111637,7,,,,,,,,,,
3337,Tom Eneva,3338,latino,Starfish University,152.0,2.0320206573728816,6,,,,,,,,,,
3338,Jonathan Eneva,3339,aa,Whale University,173.0,2.6959874398379453,7,,,,,,,,,,
3339,John Lin,3340,latino,Cranberry Lemon University,211.0,3.4470874196909573,10,,,,,,,,,,
3340,John Vohra,3341,other,Starfish University,240,3.7578190395354643,0,,,,,,,,,,
3341,Michelangelo Lin,3342,white,Aardvark University,124.0,1.6679757407351667,4,,,,,,,,,,
3342,Sam McFowland,3343,other,Whale University,177.0,3.7557141362489346,2,,,,,,,,,,
3343,Kayla McFowland,3344,other,Institute of Banana Harvesting,63.0,1.0057643524305264,8,,,,,,,,,,
3344,Tom Rowe,3345,latino,Whale University,175.0,2.3709395241544393,6,,,,,,,,,,
3345,John Ghani,3346,aa,Institute of Banana Harvesting,240.0,3.367659462296891,7,,,,,,,,,,
3346,Zahra Ashktorab,3347,aa,Whale University,148.0,1.9948638660143745,8,,,,,,,,,,
3347,Allen Meinshausen,3348,aa,Institute of Banana Harvesting,135.0,1.6176926592708485,2,,,,,,,,,,
3348,Edward Adhikari,3349,latino,Cranberry Lemon University,240,3.815782064174397,0,,,,,,,,,,
3349,Nick McFowland,3350,other,Aardvark University,162.0,2.1865236645466224,3,,,,,,,,,,
3350,Vidhur D'Agnostino,3351,aa,Aardvark University,175.0,2.8583175883300598,0,,,,,,,,,,
3351,Chris Shah,3352,latino,Cappybara Community College,128.0,2.072582777831397,1,,,,,,,,,,
3352,Rayid D'Agnostino,3353,white,Whale University,129.0,1.9070111057396706,10,,,,,,,,,,
3353,Sam Meinshausen,3354,other,Cranberry Lemon University,236.0,3.5149289342927035,10,,,,,,,,,,
3354,Tom Lin,3355,white,Starfish University,188.0,3.219220203948349,6,,,,,,,,,,
3355,Sam Jacobs,3356,latino,Whale University,169.0,2.949870772861112,6,,,,,,,,,,
3356,Varoon Leiby,3357,aa,Aardvark University,118.0,2.705648697499709,2,,,,,,,,,,
3357,Kayla Gee,3358,latino,Mount Yo-yo College,60,1.4872514724978454,9,,,,,,,,,,
3358,Kayla Brown,3359,white,Aardvark University,122.0,1.9157159221208269,7,,,,,,,,,,
3359,Sophia Brock,3360,aa,Cranberry Lemon University,200.0,2.513826632226322,2,,,,,,,,,,
3360,Kayla Alice,3361,aa,Whale University,157.0,3.1053055209966858,3,,,,,,,,,,
3361,Rayid Auerbach,3362,latino,Whale University,207.0,3.9375529028734064,3,,,,,,,,,,
3362,Varoon Mader,3363,latino,Starfish University,203.0,2.7170220812254584,4,,,,,,,,,,
3363,Matt Alice,3364,latino,Starfish University,194.0,3.429438127395917,3,,,,,,,,,,
3364,Sam McFowland,3365,other,Aardvark University,76.0,1.7660486979513887,10,,,,,,,,,,
3365,Chris Rowe,3366,other,Starfish University,203.0,3.5563608749036004,5,,,,,,,,,,
3366,Jonathan Vohra,3367,white,Starfish University,169.0,2.025234816820705,3,,,,,,,,,,
3367,Kayla D'Agnostino,3368,aa,Whale University,198.0,2.722476604139225,2,,,,,,,,,,
3368,Sophia Auerbach,3369,other,Aardvark University,109.0,1.5704314272740247,5,,,,,,,,,,
3369,Allen Brock,3370,other,Cappybara Community College,138.0,2.3492015902147187,9,,,,,,,,,,
3370,Elena D'Agnostino,3371,other,Institute of Banana Harvesting,60,1.5025772545618632,8,,,,,,,,,,
3371,Rayid Mader,3372,latino,Cappybara Community College,136.0,2.8775540138289957,0,,,,,,,,,,
3372,Michelangelo Leiby,3373,aa,Whale University,199.0,2.9237116176903446,8,,,,,,,,,,
3373,Elena D'Agnostino,3374,other,Cranberry Lemon University,200.0,3.4301577083805226,3,,,,,,,,,,
3374,Varoon Ghani,3375,other,Cranberry Lemon University,240,3.691981077995252,3,,,,,,,,,,
3375,Edward Vohra,3376,latino,Mount Yo-yo College,81.0,2.1294897009552383,6,,,,,,,,,,
3376,Vidhur Su,3377,latino,Institute of Banana Harvesting,146.0,2.258992266149686,4,,,,,,,,,,
3377,Nihar Auerbach,3378,white,Cranberry Lemon University,240,3.7609282162500586,0,,,,,,,,,,
3378,John Velez,3379,other,Aardvark University,117.0,1.517508261580588,9,,,,,,,,,,
3379,Zahra Velez,3380,other,Aardvark University,88.0,2.2265835393839977,4,,,,,,,,,,
3380,Jonathan Shah,3381,latino,Institute of Banana Harvesting,162.0,3.291252554549047,4,,,,,,,,,,
3381,Andrea Ghani,3382,aa,Whale University,176.0,3.3360567246733375,7,,,,,,,,,,
3382,Andrea Brock,3383,latino,Whale University,162.0,2.4868434357713447,9,,,,,,,,,,
3383,Jonathan Gee,3384,white,Whale University,183.0,3.4462295686239828,0,,,,,,,,,,
3384,Nihar Plagge,3385,other,Institute of Banana Harvesting,102.0,1.1411722235722448,5,,,,,,,,,,
3385,Jonathan Auerbach,3386,latino,Aardvark University,153.0,2.8861035233014496,4,,,,,,,,,,
3386,Nathan Leiby,3387,latino,Aardvark University,139.0,1.8236629985492485,10,,,,,,,,,,
3387,Elena Brown,3388,aa,Whale University,151.0,2.940309532628623,6,,,,,,,,,,
3388,Kayla D'Agnostino,3389,aa,Mount Yo-yo College,63.0,1.8006913715145463,9,,,,,,,,,,
3389,Nick Eneva,3390,white,Aardvark University,152.0,2.8138437542681296,8,,,,,,,,,,
3390,Jonathan Adhikari,3391,aa,Starfish University,227.0,3.491404811575619,5,,,,,,,,,,
3391,Paul Leiby,3392,latino,Cranberry Lemon University,231.0,3.4487649308022768,1,,,,,,,,,,
3392,Nathan D'Agnostino,3393,other,Whale University,139.0,2.0504156512743092,5,,,,,,,,,,
3393,Matt Shah,3394,aa,Cranberry Lemon University,193.0,3.803922315387121,6,,,,,,,,,,
3394,Juan-Pablo Alice,3395,white,Cranberry Lemon University,240,3.9391453052138012,2,,,,,,,,,,
3395,Varoon Eneva,3396,white,Whale University,155.0,2.861951178108762,2,,,,,,,,,,
3396,Allen Brown,3397,latino,Whale University,107.0,1.0566301800067568,10,,,,,,,,,,
3397,Nathan Eneva,3398,aa,Cappybara Community College,119.0,1.6775700946570895,6,,,,,,,,,,
3398,Allen Leiby,3399,latino,Mount Yo-yo College,86.0,1.3217071249642145,7,,,,,,,,,,
3399,Matt D'Agnostino,3400,aa,Aardvark University,107.0,2.443504286896557,7,,,,,,,,,,
3400,Allen Bashyakarla,3401,aa,Institute of Banana Harvesting,146.0,2.42991668323626,0,,,,,,,,,,
3401,Chris Auerbach,3402,aa,Mount Yo-yo College,60,1.2166795372256378,5,,,,,,,,,,
3402,Andrea Ghani,3403,latino,Aardvark University,93.0,2.0371644313838235,0,,,,,,,,,,
3403,Matt Lin,3404,latino,Starfish University,205.0,2.6743461967654447,2,,,,,,,,,,
3404,Tom Su,3405,white,Starfish University,159.0,3.3807172784323294,10,,,,,,,,,,
3405,Elena Gee,3406,aa,Cranberry Lemon University,240,3.9385793887364366,2,,,,,,,,,,
3406,Paul Eneva,3407,aa,Aardvark University,198.0,2.563124578795382,1,,,,,,,,,,
3407,Varoon Rowe,3408,latino,Starfish University,179.0,2.2122668914210992,5,,,,,,,,,,
3408,Varoon Brock,3409,latino,Cranberry Lemon University,240,3.601958929905736,2,,,,,,,,,,
3409,Edward Auerbach,3410,other,Mount Yo-yo College,65.0,1.721885407675419,7,,,,,,,,,,
3410,Tom Plagge,3411,latino,Institute of Banana Harvesting,240,3.6733337901149357,8,,,,,,,,,,
3411,Sophia Eneva,3412,aa,Aardvark University,151.0,1.9742034148498786,0,,,,,,,,,,
3412,Sam Alice,3413,aa,Aardvark University,128.0,2.015217467726253,7,,,,,,,,,,
3413,Andrea Bashyakarla,3414,aa,Aardvark University,156.0,1.8059122518108568,4,,,,,,,,,,
3414,Nathan Eneva,3415,aa,Cappybara Community College,65.0,1.8398510412940925,0,,,,,,,,,,
3415,Varoon Vohra,3416,other,Starfish University,199.0,3.4243100449476995,5,,,,,,,,,,
3416,Michelangelo Auerbach,3417,aa,Starfish University,163.0,3.2188675729919334,10,,,,,,,,,,
3417,Varoon Shah,3418,latino,Aardvark University,107.0,2.059106560449174,10,,,,,,,,,,
3418,Nathan Brock,3419,latino,Cappybara Community College,90.0,1.7070370152344485,5,,,,,,,,,,
3419,Jonathan Leiby,3420,white,Cappybara Community College,95.0,1.7376981734194197,10,,,,,,,,,,
3420,Allen Plagge,3421,latino,Whale University,194.0,2.8006269854302,1,,,,,,,,,,
3421,Kayla Brock,3422,other,Cappybara Community College,60,1.285771378202496,9,,,,,,,,,,
3422,Juan-Pablo Velez,3423,other,Cappybara Community College,114.0,1.3631950802004908,1,,,,,,,,,,
3423,Kayla Jacobs,3424,other,Cappybara Community College,83.0,1.7786607035054245,4,,,,,,,,,,
3424,Kayla Brown,3425,aa,Institute of Banana Harvesting,79.0,1.3134118544725295,0,,,,,,,,,,
3425,Nick Shah,3426,other,Aardvark University,147.0,3.1857190213756277,6,,,,,,,,,,
3426,Varoon Plagge,3427,latino,Institute of Banana Harvesting,110.0,2.363476368868236,5,,,,,,,,,,
3427,John Alice,3428,aa,Cranberry Lemon University,240,3.8266398762748013,5,,,,,,,,,,
3428,Tom Bashyakarla,3429,white,Cappybara Community College,60,1.1736609682704144,5,,,,,,,,,,
3429,Michelangelo Meinshausen,3430,latino,Cranberry Lemon University,194.0,3.3425466923822205,1,,,,,,,,,,
3430,Paul Auerbach,3431,white,Starfish University,220.0,3.458825822426893,4,,,,,,,,,,
3431,Rayid Lin,3432,latino,Aardvark University,108.0,1.0108370791284198,3,,,,,,,,,,
3432,Vidhur Jacobs,3433,aa,Cranberry Lemon University,240.0,3.8747502245506538,0,,,,,,,,,,
3433,Nick Adhikari,3434,white,Mount Yo-yo College,60,1.3943078727662215,1,,,,,,,,,,
3434,Tom Mader,3435,latino,Aardvark University,147.0,2.7701288362966223,6,,,,,,,,,,
3435,Nick Vohra,3436,other,Cappybara Community College,107.0,1.1916429637328463,1,,,,,,,,,,
3436,Rayid Brown,3437,aa,Starfish University,146.0,1.8110210854177484,8,,,,,,,,,,
3437,Kayla Rowe,3438,aa,Institute of Banana Harvesting,240,3.699535351351383,9,,,,,,,,,,
3438,Matt Auerbach,3439,white,Cappybara Community College,60,1.0041178933432926,5,,,,,,,,,,
3439,Jonathan Brock,3440,white,Cappybara Community College,109.0,1.8411464356862877,5,,,,,,,,,,
3440,Nathan Ashktorab,3441,other,Cranberry Lemon University,167.0,2.0812323326291624,3,,,,,,,,,,
3441,Matt Ghani,3442,other,Whale University,133.0,2.352229539878264,7,,,,,,,,,,
3442,Nihar Gee,3443,white,Aardvark University,109.0,2.3259281417329896,0,,,,,,,,,,
3443,Chris Ghani,3444,other,Starfish University,219.0,3.0253994683865084,2,,,,,,,,,,
3444,Vidhur Plagge,3445,aa,Cappybara Community College,125.0,1.4240546351629972,1,,,,,,,,,,
3445,Matt Meinshausen,3446,other,Cranberry Lemon University,202.0,2.953205859404358,8,,,,,,,,,,
3446,Varoon Auerbach,3447,white,Aardvark University,154.0,3.1460473387506633,10,,,,,,,,,,
3447,Elena Su,3448,latino,Aardvark University,72.0,1.8845566235623095,6,,,,,,,,,,
3448,Nick McFowland,3449,other,Cappybara Community College,109.0,1.823978908711783,5,,,,,,,,,,
3449,Rayid Mader,3450,white,Whale University,135.0,2.8064804819315317,10,,,,,,,,,,
3450,Jonathan Leiby,3451,other,Institute of Banana Harvesting,118.0,1.2674780473731382,5,,,,,,,,,,
3451,Vidhur Mader,3452,latino,Institute of Banana Harvesting,149.0,2.301744762815355,1,,,,,,,,,,
3452,Michelangelo Velez,3453,latino,Mount Yo-yo College,96.0,2.399022518899697,3,,,,,,,,,,
3453,Sophia Brock,3454,white,Mount Yo-yo College,60,1.1517124151134674,10,,,,,,,,,,
3454,Jonathan Adhikari,3455,other,Institute of Banana Harvesting,72.0,1.3772359294349306,7,,,,,,,,,,
3455,Nick Meinshausen,3456,latino,Whale University,213.0,3.2107368325202414,4,,,,,,,,,,
3456,Sam Brock,3457,white,Cappybara Community College,127.0,1.307790220931718,9,,,,,,,,,,
3457,Zahra Lin,3458,latino,Starfish University,191.0,3.601989710943171,5,,,,,,,,,,
3458,Kayla Gee,3459,other,Starfish University,201.0,3.733739626288283,7,,,,,,,,,,
3459,Elena Lin,3460,other,Institute of Banana Harvesting,130.0,2.9277494532519714,1,,,,,,,,,,
3460,Sam Ghani,3461,latino,Aardvark University,92.0,2.2748844991749264,0,,,,,,,,,,
3461,Kayla Jacobs,3462,white,Mount Yo-yo College,104.0,2.36636666370359,3,,,,,,,,,,
3462,Allen Lin,3463,aa,Cappybara Community College,112.0,1.8139990874374958,8,,,,,,,,,,
3463,Sam Shah,3464,white,Institute of Banana Harvesting,60,1.2079801234745775,7,,,,,,,,,,
3464,Sophia Auerbach,3465,aa,Mount Yo-yo College,60,1.1696301966657139,6,,,,,,,,,,
3465,Jonathan Gee,3466,latino,Aardvark University,100.0,1.619031745712555,3,,,,,,,,,,
3466,Michelangelo Lin,3467,other,Whale University,192.0,2.4846614411792998,5,,,,,,,,,,
3467,Vidhur Auerbach,3468,other,Cappybara Community College,124.0,1.5489548421428079,1,,,,,,,,,,
3468,Varoon Plagge,3469,latino,Starfish University,155.0,3.1989639205794504,8,,,,,,,,,,
3469,Varoon Leiby,3470,white,Starfish University,194.0,3.8371219272709762,3,,,,,,,,,,
3470,Kayla Ashktorab,3471,other,Cranberry Lemon University,209.0,3.5653282438364142,5,,,,,,,,,,
3471,Nick Adhikari,3472,white,Starfish University,240,3.354870143296673,5,,,,,,,,,,
3472,Varoon Brown,3473,white,Cranberry Lemon University,204.0,3.9875617499264084,1,,,,,,,,,,
3473,Juan-Pablo Jacobs,3474,latino,Starfish University,211.0,3.237177458107552,7,,,,,,,,,,
3474,Zahra Brock,3475,aa,Institute of Banana Harvesting,66.0,1.3850180053230814,4,,,,,,,,,,
3475,Rayid Alice,3476,other,Cranberry Lemon University,240,3.623013545961971,9,,,,,,,,,,
3476,Tom Mader,3477,white,Aardvark University,186.0,2.959880640374948,9,,,,,,,,,,
3477,Varoon Shah,3478,latino,Mount Yo-yo College,68.0,1.4569033287662667,0,,,,,,,,,,
3478,Rayid Auerbach,3479,other,Whale University,114.0,1.855880751165718,0,,,,,,,,,,
3479,Rayid Auerbach,3480,white,Whale University,141.0,2.3399366369429004,8,,,,,,,,,,
3480,Varoon Su,3481,latino,Cranberry Lemon University,240,3.5127031127279773,5,,,,,,,,,,
3481,Matt Su,3482,aa,Aardvark University,99.0,2.1948089327927622,10,,,,,,,,,,
3482,Varoon Eneva,3483,white,Starfish University,164.0,2.6760529131534563,3,,,,,,,,,,
3483,Sam Adhikari,3484,other,Whale University,124.0,1.7039564685417274,9,,,,,,,,,,
3484,Matt Meinshausen,3485,other,Institute of Banana Harvesting,85.0,1.456945527216417,7,,,,,,,,,,
3485,Paul Rowe,3486,other,Starfish University,218.0,3.0068806097886327,2,,,,,,,,,,
3486,Jonathan Vohra,3487,white,Cranberry Lemon University,162.0,2.232251539474482,3,,,,,,,,,,
3487,Paul Ghani,3488,other,Institute of Banana Harvesting,67.0,1.0847276693593542,0,,,,,,,,,,
3488,Vidhur Rowe,3489,white,Cappybara Community College,101.0,2.0966809152872554,6,,,,,,,,,,
3489,Kayla Adhikari,3490,other,Whale University,168.0,3.2680255826319726,2,,,,,,,,,,
3490,Michelangelo Rowe,3491,latino,Cranberry Lemon University,215.0,3.095200397229017,2,,,,,,,,,,
3491,Elena Meinshausen,3492,white,Cappybara Community College,85.0,1.38429989794805,1,,,,,,,,,,
3492,John McFowland,3493,white,Whale University,158.0,1.849260181365261,4,,,,,,,,,,
3493,Nihar Bashyakarla,3494,other,Cappybara Community College,95.0,2.0811406602976175,7,,,,,,,,,,
3494,Vidhur McFowland,3495,other,Institute of Banana Harvesting,187.0,2.491623425700319,3,,,,,,,,,,
3495,John D'Agnostino,3496,white,Institute of Banana Harvesting,74.0,1.7164575677373421,2,,,,,,,,,,
